source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[cell type]	characteristics[material type]	characteristics[cell line]	characteristics[cellosaurus accession]	characteristics[ancestry category]	characteristics[sex]	characteristics[age]	characteristics[developmental stage]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[instrument]	comment[label]	comment[cleavage agent details]	comment[modification parameters]	comment[modification parameters]	comment[reduction reagent]	comment[alkylation reagent]	comment[dissociation method]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[assay]
20250419_AST0_NEO5_JVO_MSV99_TE_300SPD_200ng_HEK_34_Frac_rep_01_07	Homo sapiens	not applicable	normal	epithelial cell	cell	HEK293	CVCL_0045	not available	female	not available	embryonic	1	20250419_AST0_NEO5_JVO_MSV99_TE_300SPD_200ng_HEK_34_Frac_rep_01_07	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=Orbitrap Astral Zoom;AC=MS:1003442	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Tris(2-carboxyethyl)phosphine (TCEP);AC=PRIDE:0000609	NT=Chloroacetamide (ClAA);AC=PRIDE:0000600	NT=beam-type collision-induced dissociation;AC=MS:1000422	1	7	20250419_AST0_NEO5_JVO_MSV99_TE_300SPD_200ng_HEK_34_Frac_rep_01_07.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	300 SPD; Astral zoom
20250419_AST0_NEO5_JVO_MSV99_TE_300SPD_200ng_HEK_34_Frac_rep_01_08	Homo sapiens	not applicable	normal	epithelial cell	cell	HEK293	CVCL_0045	not available	female	not available	embryonic	1	20250419_AST0_NEO5_JVO_MSV99_TE_300SPD_200ng_HEK_34_Frac_rep_01_08	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=Orbitrap Astral Zoom;AC=MS:1003442	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Tris(2-carboxyethyl)phosphine (TCEP);AC=PRIDE:0000609	NT=Chloroacetamide (ClAA);AC=PRIDE:0000600	NT=beam-type collision-induced dissociation;AC=MS:1000422	1	8	20250419_AST0_NEO5_JVO_MSV99_TE_300SPD_200ng_HEK_34_Frac_rep_01_08.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	300 SPD; Astral zoom
20250419_AST0_NEO5_JVO_MSV99_TE_300SPD_200ng_HEK_34_Frac_rep_01_09	Homo sapiens	not applicable	normal	epithelial cell	cell	HEK293	CVCL_0045	not available	female	not available	embryonic	1	20250419_AST0_NEO5_JVO_MSV99_TE_300SPD_200ng_HEK_34_Frac_rep_01_09	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=Orbitrap Astral Zoom;AC=MS:1003442	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Tris(2-carboxyethyl)phosphine (TCEP);AC=PRIDE:0000609	NT=Chloroacetamide (ClAA);AC=PRIDE:0000600	NT=beam-type collision-induced dissociation;AC=MS:1000422	1	9	20250419_AST0_NEO5_JVO_MSV99_TE_300SPD_200ng_HEK_34_Frac_rep_01_09.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	300 SPD; Astral zoom
20250419_AST0_NEO5_JVO_MSV99_TE_300SPD_200ng_HEK_34_Frac_rep_01_10	Homo sapiens	not applicable	normal	epithelial cell	cell	HEK293	CVCL_0045	not available	female	not available	embryonic	1	20250419_AST0_NEO5_JVO_MSV99_TE_300SPD_200ng_HEK_34_Frac_rep_01_10	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=Orbitrap Astral Zoom;AC=MS:1003442	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Tris(2-carboxyethyl)phosphine (TCEP);AC=PRIDE:0000609	NT=Chloroacetamide (ClAA);AC=PRIDE:0000600	NT=beam-type collision-induced dissociation;AC=MS:1000422	1	10	20250419_AST0_NEO5_JVO_MSV99_TE_300SPD_200ng_HEK_34_Frac_rep_01_10.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	300 SPD; Astral zoom
20250419_AST0_NEO5_JVO_MSV99_TE_300SPD_200ng_HEK_34_Frac_rep_01_11	Homo sapiens	not applicable	normal	epithelial cell	cell	HEK293	CVCL_0045	not available	female	not available	embryonic	1	20250419_AST0_NEO5_JVO_MSV99_TE_300SPD_200ng_HEK_34_Frac_rep_01_11	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=Orbitrap Astral Zoom;AC=MS:1003442	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Tris(2-carboxyethyl)phosphine (TCEP);AC=PRIDE:0000609	NT=Chloroacetamide (ClAA);AC=PRIDE:0000600	NT=beam-type collision-induced dissociation;AC=MS:1000422	1	11	20250419_AST0_NEO5_JVO_MSV99_TE_300SPD_200ng_HEK_34_Frac_rep_01_11.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	300 SPD; Astral zoom
20250419_AST0_NEO5_JVO_MSV99_TE_300SPD_200ng_HEK_34_Frac_rep_01_12	Homo sapiens	not applicable	normal	epithelial cell	cell	HEK293	CVCL_0045	not available	female	not available	embryonic	1	20250419_AST0_NEO5_JVO_MSV99_TE_300SPD_200ng_HEK_34_Frac_rep_01_12	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=Orbitrap Astral Zoom;AC=MS:1003442	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Tris(2-carboxyethyl)phosphine (TCEP);AC=PRIDE:0000609	NT=Chloroacetamide (ClAA);AC=PRIDE:0000600	NT=beam-type collision-induced dissociation;AC=MS:1000422	1	12	20250419_AST0_NEO5_JVO_MSV99_TE_300SPD_200ng_HEK_34_Frac_rep_01_12.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	300 SPD; Astral zoom
20250419_AST0_NEO5_JVO_MSV99_TE_300SPD_200ng_HEK_34_Frac_rep_01_13	Homo sapiens	not applicable	normal	epithelial cell	cell	HEK293	CVCL_0045	not available	female	not available	embryonic	1	20250419_AST0_NEO5_JVO_MSV99_TE_300SPD_200ng_HEK_34_Frac_rep_01_13	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=Orbitrap Astral Zoom;AC=MS:1003442	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Tris(2-carboxyethyl)phosphine (TCEP);AC=PRIDE:0000609	NT=Chloroacetamide (ClAA);AC=PRIDE:0000600	NT=beam-type collision-induced dissociation;AC=MS:1000422	1	13	20250419_AST0_NEO5_JVO_MSV99_TE_300SPD_200ng_HEK_34_Frac_rep_01_13.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	300 SPD; Astral zoom
20250419_AST0_NEO5_JVO_MSV99_TE_300SPD_200ng_HEK_34_Frac_rep_01_14	Homo sapiens	not applicable	normal	epithelial cell	cell	HEK293	CVCL_0045	not available	female	not available	embryonic	1	20250419_AST0_NEO5_JVO_MSV99_TE_300SPD_200ng_HEK_34_Frac_rep_01_14	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=Orbitrap Astral Zoom;AC=MS:1003442	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Tris(2-carboxyethyl)phosphine (TCEP);AC=PRIDE:0000609	NT=Chloroacetamide (ClAA);AC=PRIDE:0000600	NT=beam-type collision-induced dissociation;AC=MS:1000422	1	14	20250419_AST0_NEO5_JVO_MSV99_TE_300SPD_200ng_HEK_34_Frac_rep_01_14.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	300 SPD; Astral zoom
20250419_AST0_NEO5_JVO_MSV99_TE_300SPD_200ng_HEK_34_Frac_rep_01_15	Homo sapiens	not applicable	normal	epithelial cell	cell	HEK293	CVCL_0045	not available	female	not available	embryonic	1	20250419_AST0_NEO5_JVO_MSV99_TE_300SPD_200ng_HEK_34_Frac_rep_01_15	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=Orbitrap Astral Zoom;AC=MS:1003442	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Tris(2-carboxyethyl)phosphine (TCEP);AC=PRIDE:0000609	NT=Chloroacetamide (ClAA);AC=PRIDE:0000600	NT=beam-type collision-induced dissociation;AC=MS:1000422	1	15	20250419_AST0_NEO5_JVO_MSV99_TE_300SPD_200ng_HEK_34_Frac_rep_01_15.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	300 SPD; Astral zoom
20250419_AST0_NEO5_JVO_MSV99_TE_300SPD_200ng_HEK_34_Frac_rep_01_16	Homo sapiens	not applicable	normal	epithelial cell	cell	HEK293	CVCL_0045	not available	female	not available	embryonic	1	20250419_AST0_NEO5_JVO_MSV99_TE_300SPD_200ng_HEK_34_Frac_rep_01_16	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=Orbitrap Astral Zoom;AC=MS:1003442	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Tris(2-carboxyethyl)phosphine (TCEP);AC=PRIDE:0000609	NT=Chloroacetamide (ClAA);AC=PRIDE:0000600	NT=beam-type collision-induced dissociation;AC=MS:1000422	1	16	20250419_AST0_NEO5_JVO_MSV99_TE_300SPD_200ng_HEK_34_Frac_rep_01_16.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	300 SPD; Astral zoom
20250419_AST0_NEO5_JVO_MSV99_TE_300SPD_200ng_HEK_34_Frac_rep_01_17	Homo sapiens	not applicable	normal	epithelial cell	cell	HEK293	CVCL_0045	not available	female	not available	embryonic	1	20250419_AST0_NEO5_JVO_MSV99_TE_300SPD_200ng_HEK_34_Frac_rep_01_17	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=Orbitrap Astral Zoom;AC=MS:1003442	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Tris(2-carboxyethyl)phosphine (TCEP);AC=PRIDE:0000609	NT=Chloroacetamide (ClAA);AC=PRIDE:0000600	NT=beam-type collision-induced dissociation;AC=MS:1000422	1	17	20250419_AST0_NEO5_JVO_MSV99_TE_300SPD_200ng_HEK_34_Frac_rep_01_17.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	300 SPD; Astral zoom
20250419_AST0_NEO5_JVO_MSV99_TE_300SPD_200ng_HEK_34_Frac_rep_01_18	Homo sapiens	not applicable	normal	epithelial cell	cell	HEK293	CVCL_0045	not available	female	not available	embryonic	1	20250419_AST0_NEO5_JVO_MSV99_TE_300SPD_200ng_HEK_34_Frac_rep_01_18	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=Orbitrap Astral Zoom;AC=MS:1003442	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Tris(2-carboxyethyl)phosphine (TCEP);AC=PRIDE:0000609	NT=Chloroacetamide (ClAA);AC=PRIDE:0000600	NT=beam-type collision-induced dissociation;AC=MS:1000422	1	18	20250419_AST0_NEO5_JVO_MSV99_TE_300SPD_200ng_HEK_34_Frac_rep_01_18.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	300 SPD; Astral zoom
20250419_AST0_NEO5_JVO_MSV99_TE_300SPD_200ng_HEK_34_Frac_rep_01_19	Homo sapiens	not applicable	normal	epithelial cell	cell	HEK293	CVCL_0045	not available	female	not available	embryonic	1	20250419_AST0_NEO5_JVO_MSV99_TE_300SPD_200ng_HEK_34_Frac_rep_01_19	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=Orbitrap Astral Zoom;AC=MS:1003442	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Tris(2-carboxyethyl)phosphine (TCEP);AC=PRIDE:0000609	NT=Chloroacetamide (ClAA);AC=PRIDE:0000600	NT=beam-type collision-induced dissociation;AC=MS:1000422	1	19	20250419_AST0_NEO5_JVO_MSV99_TE_300SPD_200ng_HEK_34_Frac_rep_01_19.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	300 SPD; Astral zoom
20250419_AST0_NEO5_JVO_MSV99_TE_300SPD_200ng_HEK_34_Frac_rep_01_20	Homo sapiens	not applicable	normal	epithelial cell	cell	HEK293	CVCL_0045	not available	female	not available	embryonic	1	20250419_AST0_NEO5_JVO_MSV99_TE_300SPD_200ng_HEK_34_Frac_rep_01_20	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=Orbitrap Astral Zoom;AC=MS:1003442	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Tris(2-carboxyethyl)phosphine (TCEP);AC=PRIDE:0000609	NT=Chloroacetamide (ClAA);AC=PRIDE:0000600	NT=beam-type collision-induced dissociation;AC=MS:1000422	1	20	20250419_AST0_NEO5_JVO_MSV99_TE_300SPD_200ng_HEK_34_Frac_rep_01_20.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	300 SPD; Astral zoom
20250419_AST0_NEO5_JVO_MSV99_TE_300SPD_200ng_HEK_34_Frac_rep_01_21	Homo sapiens	not applicable	normal	epithelial cell	cell	HEK293	CVCL_0045	not available	female	not available	embryonic	1	20250419_AST0_NEO5_JVO_MSV99_TE_300SPD_200ng_HEK_34_Frac_rep_01_21	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=Orbitrap Astral Zoom;AC=MS:1003442	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Tris(2-carboxyethyl)phosphine (TCEP);AC=PRIDE:0000609	NT=Chloroacetamide (ClAA);AC=PRIDE:0000600	NT=beam-type collision-induced dissociation;AC=MS:1000422	1	21	20250419_AST0_NEO5_JVO_MSV99_TE_300SPD_200ng_HEK_34_Frac_rep_01_21.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	300 SPD; Astral zoom
20250419_AST0_NEO5_JVO_MSV99_TE_300SPD_200ng_HEK_34_Frac_rep_01_22	Homo sapiens	not applicable	normal	epithelial cell	cell	HEK293	CVCL_0045	not available	female	not available	embryonic	1	20250419_AST0_NEO5_JVO_MSV99_TE_300SPD_200ng_HEK_34_Frac_rep_01_22	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=Orbitrap Astral Zoom;AC=MS:1003442	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Tris(2-carboxyethyl)phosphine (TCEP);AC=PRIDE:0000609	NT=Chloroacetamide (ClAA);AC=PRIDE:0000600	NT=beam-type collision-induced dissociation;AC=MS:1000422	1	22	20250419_AST0_NEO5_JVO_MSV99_TE_300SPD_200ng_HEK_34_Frac_rep_01_22.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	300 SPD; Astral zoom
20250419_AST0_NEO5_JVO_MSV99_TE_300SPD_200ng_HEK_34_Frac_rep_01_23	Homo sapiens	not applicable	normal	epithelial cell	cell	HEK293	CVCL_0045	not available	female	not available	embryonic	1	20250419_AST0_NEO5_JVO_MSV99_TE_300SPD_200ng_HEK_34_Frac_rep_01_23	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=Orbitrap Astral Zoom;AC=MS:1003442	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Tris(2-carboxyethyl)phosphine (TCEP);AC=PRIDE:0000609	NT=Chloroacetamide (ClAA);AC=PRIDE:0000600	NT=beam-type collision-induced dissociation;AC=MS:1000422	1	23	20250419_AST0_NEO5_JVO_MSV99_TE_300SPD_200ng_HEK_34_Frac_rep_01_23.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	300 SPD; Astral zoom
20250419_AST0_NEO5_JVO_MSV99_TE_300SPD_200ng_HEK_34_Frac_rep_01_24	Homo sapiens	not applicable	normal	epithelial cell	cell	HEK293	CVCL_0045	not available	female	not available	embryonic	1	20250419_AST0_NEO5_JVO_MSV99_TE_300SPD_200ng_HEK_34_Frac_rep_01_24	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=Orbitrap Astral Zoom;AC=MS:1003442	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Tris(2-carboxyethyl)phosphine (TCEP);AC=PRIDE:0000609	NT=Chloroacetamide (ClAA);AC=PRIDE:0000600	NT=beam-type collision-induced dissociation;AC=MS:1000422	1	24	20250419_AST0_NEO5_JVO_MSV99_TE_300SPD_200ng_HEK_34_Frac_rep_01_24.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	300 SPD; Astral zoom
20250419_AST0_NEO5_JVO_MSV99_TE_300SPD_200ng_HEK_34_Frac_rep_01_25_20250422185801	Homo sapiens	not applicable	normal	epithelial cell	cell	HEK293	CVCL_0045	not available	female	not available	embryonic	1	20250419_AST0_NEO5_JVO_MSV99_TE_300SPD_200ng_HEK_34_Frac_rep_01_25_20250422185801	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=Orbitrap Astral Zoom;AC=MS:1003442	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Tris(2-carboxyethyl)phosphine (TCEP);AC=PRIDE:0000609	NT=Chloroacetamide (ClAA);AC=PRIDE:0000600	NT=beam-type collision-induced dissociation;AC=MS:1000422	1	25	20250419_AST0_NEO5_JVO_MSV99_TE_300SPD_200ng_HEK_34_Frac_rep_01_25_20250422185801.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	300 SPD; Astral zoom
20250419_AST0_NEO5_JVO_MSV99_TE_300SPD_200ng_HEK_34_Frac_rep_01_26	Homo sapiens	not applicable	normal	epithelial cell	cell	HEK293	CVCL_0045	not available	female	not available	embryonic	1	20250419_AST0_NEO5_JVO_MSV99_TE_300SPD_200ng_HEK_34_Frac_rep_01_26	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=Orbitrap Astral Zoom;AC=MS:1003442	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Tris(2-carboxyethyl)phosphine (TCEP);AC=PRIDE:0000609	NT=Chloroacetamide (ClAA);AC=PRIDE:0000600	NT=beam-type collision-induced dissociation;AC=MS:1000422	1	26	20250419_AST0_NEO5_JVO_MSV99_TE_300SPD_200ng_HEK_34_Frac_rep_01_26.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	300 SPD; Astral zoom
20250419_AST0_NEO5_JVO_MSV99_TE_300SPD_200ng_HEK_34_Frac_rep_01_27	Homo sapiens	not applicable	normal	epithelial cell	cell	HEK293	CVCL_0045	not available	female	not available	embryonic	1	20250419_AST0_NEO5_JVO_MSV99_TE_300SPD_200ng_HEK_34_Frac_rep_01_27	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=Orbitrap Astral Zoom;AC=MS:1003442	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Tris(2-carboxyethyl)phosphine (TCEP);AC=PRIDE:0000609	NT=Chloroacetamide (ClAA);AC=PRIDE:0000600	NT=beam-type collision-induced dissociation;AC=MS:1000422	1	27	20250419_AST0_NEO5_JVO_MSV99_TE_300SPD_200ng_HEK_34_Frac_rep_01_27.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	300 SPD; Astral zoom
20250419_AST0_NEO5_JVO_MSV99_TE_300SPD_200ng_HEK_34_Frac_rep_01_28	Homo sapiens	not applicable	normal	epithelial cell	cell	HEK293	CVCL_0045	not available	female	not available	embryonic	1	20250419_AST0_NEO5_JVO_MSV99_TE_300SPD_200ng_HEK_34_Frac_rep_01_28	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=Orbitrap Astral Zoom;AC=MS:1003442	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Tris(2-carboxyethyl)phosphine (TCEP);AC=PRIDE:0000609	NT=Chloroacetamide (ClAA);AC=PRIDE:0000600	NT=beam-type collision-induced dissociation;AC=MS:1000422	1	28	20250419_AST0_NEO5_JVO_MSV99_TE_300SPD_200ng_HEK_34_Frac_rep_01_28.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	300 SPD; Astral zoom
20250419_AST0_NEO5_JVO_MSV99_TE_300SPD_200ng_HEK_34_Frac_rep_01_29	Homo sapiens	not applicable	normal	epithelial cell	cell	HEK293	CVCL_0045	not available	female	not available	embryonic	1	20250419_AST0_NEO5_JVO_MSV99_TE_300SPD_200ng_HEK_34_Frac_rep_01_29	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=Orbitrap Astral Zoom;AC=MS:1003442	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Tris(2-carboxyethyl)phosphine (TCEP);AC=PRIDE:0000609	NT=Chloroacetamide (ClAA);AC=PRIDE:0000600	NT=beam-type collision-induced dissociation;AC=MS:1000422	1	29	20250419_AST0_NEO5_JVO_MSV99_TE_300SPD_200ng_HEK_34_Frac_rep_01_29.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	300 SPD; Astral zoom
